596895.55,3348204.57,0.00,1
596891.85,3348205.19,0.59,1
596897.68,3348199.98,0.06,1
596885.30,3348202.06,0.55,1
596896.21,3348198.51,0.00,1
596893.39,3348188.78,0.42,1
596883.94,3348190.36,0.75,1
596898.09,3348189.32,0.19,1
596887.49,3348191.97,0.32,1
596881.12,3348193.90,1.18,1
596895.17,3348192.34,0.39,1
596905.24,3348192.25,0.03,1
596907.55,3348192.76,0.19,1
596895.17,3348195.40,0.19,1
596901.65,3348195.91,-0.13,1
596897.04,3348182.24,1.04,1
596885.27,3348187.37,0.82,1
596907.03,3348185.30,0.09,1
596897.54,3348186.90,0.36,1
