596424.54,3348024.83,0.03,1
596409.96,3348029.16,0.72,1
596406.90,3348029.70,0.00,1
596425.68,3348026.90,-0.49,1
596420.82,3348029.36,0.52,1
596409.79,3348000.39,0.82,1
596400.22,3348002.08,-0.09,1
596416.21,3348000.79,0.62,1
596400.49,3348004.42,0.00,1
596425.06,3348002.71,0.32,1
596425.71,3348004.21,0.62,1
596426.12,3348005.03,0.49,1
596418.76,3348006.33,0.22,1
596427.91,3348007.11,0.42,1
596412.23,3348011.41,0.62,1
596412.25,3348011.94,0.59,1
596427.57,3348010.51,0.55,1
596414.52,3348013.29,0.59,1
596407.76,3348016.99,0.91,1
596421.50,3348018.20,0.29,1
596409.49,3348021.24,0.88,1
596428.41,3348020.28,0.19,1
596422.56,3348021.29,0.72,1
596411.14,3348024.05,0.55,1
596423.44,3348022.73,0.26,1
596428.34,3348022.70,0.22,1
