596641.65,3348177.76,0.59,1
596643.17,3348173.15,0.32,1
596642.82,3348172.28,0.39,1
596645.09,3348155.94,0.19,1
596655.09,3348179.61,0.72,1
596654.70,3348178.79,0.45,1
596654.61,3348177.95,0.42,1
596663.98,3348175.42,0.85,1
596662.15,3348174.90,0.75,1
596649.40,3348174.59,0.22,1
596669.76,3348170.21,0.62,1
596654.13,3348165.77,0.19,1
596655.17,3348164.50,0.62,1
596667.90,3348161.67,1.31,1
596652.28,3348160.41,0.09,1
596663.00,3348154.79,0.62,1
596667.60,3348150.64,0.85,1
596666.86,3348150.76,0.62,1
596661.98,3348152.31,0.78,1
