596381.82,3348209.98,0.36,1
596376.89,3348203.66,1.24,1
596396.16,3348203.71,0.59,1
596389.10,3348207.33,-0.39,1
596382.41,3348208.46,0.32,1
596385.44,3348209.37,-0.42,1
596382.87,3348200.35,0.32,1
596382.11,3348200.48,0.32,1
596379.91,3348200.85,0.98,1
596387.69,3348202.77,-0.22,1
596382.03,3348202.79,0.32,1
596378.37,3348203.41,1.34,1
596387.46,3348203.48,-0.26,1
596399.79,3348199.35,1.08,1
596386.45,3348189.76,0.13,1
596381.30,3348192.13,1.14,1
596383.64,3348194.75,0.65,1
596381.89,3348196.11,0.59,1
596370.72,3348198.01,0.22,1
596387.66,3348195.65,-0.39,1
596395.67,3348197.48,0.59,1
596396.11,3348198.10,0.78,1
596372.36,3348183.29,0.32,1
596371.99,3348182.64,0.09,1
596372.75,3348184.20,0.32,1
596383.12,3348186.60,0.98,1
596379.39,3348187.23,0.98,1
596378.71,3348187.35,0.95,1
596389.05,3348186.04,0.13,1
596381.76,3348187.28,0.82,1
