596647.42,3348239.77,0.45,1
596645.01,3348231.85,0.55,1
596644.73,3348230.97,0.72,1
596664.71,3348234.16,0.39,1
596651.26,3348231.64,0.26,1
596644.99,3348225.22,0.42,1
596640.39,3348225.32,0.52,1
596665.10,3348230.22,0.36,1
596651.24,3348229.88,-0.45,7
596656.36,3348228.58,0.19,1
596666.96,3348225.64,0.52,1
596647.89,3348228.02,0.03,1
596664.11,3348219.59,0.29,1
596659.50,3348219.68,0.98,1
596665.63,3348213.79,0.36,1
596658.34,3348215.01,0.39,1
596661.12,3348210.25,0.75,1
596654.67,3348211.34,0.26,1
