595530.51,3354036.03,38.61,2
595530.36,3354037.12,38.58,2
595531.10,3354036.84,38.41,2
595531.85,3354036.56,38.51,2
595532.52,3354036.31,38.28,2
595533.19,3354036.06,38.91,2
595533.85,3354035.81,38.91,2
595530.14,3354038.13,38.61,2
595530.81,3354037.88,38.48,2
595531.57,3354037.59,38.58,2
595532.27,3354037.33,38.32,2
595532.96,3354037.08,39.00,2
595533.68,3354036.80,38.74,2
595534.43,3354036.52,38.91,2
595535.15,3354036.25,38.71,2
595535.85,3354035.98,38.22,2
595530.06,3354038.86,38.61,2
595530.77,3354038.59,38.45,2
595531.48,3354038.32,38.45,2
595532.18,3354038.06,38.54,2
595532.86,3354037.81,39.17,2
595533.56,3354037.55,38.81,2
595534.25,3354037.29,39.20,2
595535.02,3354037.00,39.10,2
595535.70,3354036.74,38.45,2
595536.50,3354036.43,38.02,2
595537.21,3354036.16,37.89,2
595537.97,3354035.88,37.92,2
595538.46,3354036.74,38.12,2
595539.11,3354036.50,38.38,2
595539.90,3354036.20,38.32,2
595540.61,3354035.93,38.35,2
595530.00,3354039.93,38.48,2
595530.73,3354039.65,38.45,2
595531.44,3354039.38,38.35,2
595532.04,3354039.16,38.84,2
595532.75,3354038.89,38.81,2
595533.45,3354038.63,38.71,2
595534.16,3354038.37,39.40,2
595534.87,3354038.10,38.97,2
595535.60,3354037.82,38.12,2
595536.35,3354037.53,37.89,2
595537.03,3354037.28,37.76,2
595537.74,3354037.02,38.22,2
595530.89,3354040.57,38.38,2
595531.56,3354040.32,38.94,2
595532.28,3354040.05,39.04,2
595533.03,3354039.76,38.61,2
595533.77,3354039.48,38.58,2
595534.46,3354039.23,38.71,2
595535.17,3354038.95,38.18,2
595535.82,3354038.70,37.95,2
595536.55,3354038.43,37.79,2
595537.28,3354038.15,37.72,2
595537.95,3354037.90,37.92,2
595538.67,3354037.63,37.99,2
595539.32,3354037.38,38.09,2
595540.03,3354037.12,38.61,2
595540.73,3354036.86,38.74,2
595541.49,3354036.57,38.61,2
595542.18,3354036.31,38.22,2
595542.95,3354036.01,37.69,2
595530.16,3354040.84,38.54,2
595530.50,3354041.55,38.45,2
595531.24,3354041.28,39.14,2
595531.90,3354041.03,39.04,2
595532.57,3354040.78,39.17,2
595533.31,3354040.50,39.43,1
595534.06,3354040.20,38.38,2
595534.80,3354039.92,38.18,2
595535.52,3354039.65,37.92,2
595536.28,3354039.36,37.86,2
595536.97,3354039.10,37.89,2
595537.68,3354038.83,37.89,2
595538.35,3354038.58,38.35,2
595539.02,3354038.33,38.25,2
595539.70,3354038.08,38.45,2
595540.40,3354037.81,38.51,2
595541.11,3354037.55,38.84,2
595541.86,3354037.26,38.35,2
595542.54,3354037.00,38.15,2
595543.26,3354036.72,37.79,2
595543.96,3354036.46,37.82,2
595544.74,3354036.17,37.76,2
595545.36,3354035.94,38.32,2
595530.10,3354042.34,38.54,2
595530.73,3354042.10,38.74,2
595531.43,3354041.84,39.10,2
595532.09,3354041.59,38.94,2
595532.80,3354041.33,39.56,2
595533.53,3354041.04,38.94,2
595534.27,3354040.76,38.18,2
595535.00,3354040.48,37.99,2
595535.66,3354040.23,37.95,2
595536.42,3354039.94,37.92,2
595537.12,3354039.68,38.15,2
595537.78,3354039.43,38.22,2
595538.55,3354039.14,38.25,2
595539.26,3354038.87,38.25,2
595540.01,3354038.59,38.35,2
595540.66,3354038.34,38.38,2
595541.39,3354038.06,38.18,2
595542.07,3354037.81,38.12,2
595542.75,3354037.55,37.82,2
595543.50,3354037.26,37.86,2
595544.16,3354037.01,37.76,2
595544.93,3354036.72,37.82,2
595545.59,3354036.47,37.76,2
595546.28,3354036.21,37.72,2
595547.01,3354035.94,38.05,2
595530.18,3354043.38,38.48,2
595530.91,3354043.11,39.23,2
595531.64,3354042.83,39.00,2
595532.38,3354042.55,39.17,2
595533.04,3354042.30,39.14,2
595533.77,3354042.01,38.35,2
595534.48,3354041.74,38.15,2
595535.15,3354041.49,37.99,2
595535.91,3354041.20,37.86,2
595536.54,3354040.96,38.25,2
595537.30,3354040.68,38.02,2
595538.00,3354040.41,37.92,2
595538.65,3354040.16,38.15,2
595539.37,3354039.90,38.64,2
595540.10,3354039.62,38.15,2
595540.79,3354039.36,38.45,2
595541.55,3354039.07,38.15,2
595542.29,3354038.79,38.09,2
595543.04,3354038.50,37.99,2
595543.67,3354038.27,38.22,2
595544.40,3354037.99,38.18,2
595545.07,3354037.73,37.86,2
595545.77,3354037.47,37.82,2
595546.50,3354037.19,37.72,2
