596911.36,3348058.85,0.72,1
596924.82,3348048.66,0.09,1
596924.65,3348054.10,-0.16,1
596918.89,3348058.30,-0.22,1
596911.73,3348041.58,1.31,1
596923.28,3348038.16,0.39,1
596922.59,3348038.28,0.36,1
596924.06,3348039.16,0.22,1
596923.37,3348039.28,0.29,1
596922.61,3348039.41,0.22,1
596926.27,3348039.10,0.13,1
596921.28,3348039.95,-0.03,1
596919.81,3348040.20,-0.06,1
596922.98,3348040.71,0.19,1
596936.59,3348058.68,0.85,1
596933.52,3348047.17,0.52,1
596933.86,3348047.60,0.55,1
596939.09,3348047.43,0.36,1
596939.99,3348044.28,0.32,1
596935.74,3348037.17,0.16,1
596937.22,3348037.22,0.88,1
596932.91,3348037.96,-0.32,1
596930.09,3348040.28,-0.22,1
596938.01,3348040.58,0.52,1
596939.17,3348040.98,0.42,1
596920.98,3348033.25,0.45,1
596939.45,3348036.84,0.22,1
596929.01,3348030.75,0.45,1
