595533.50,3348026.22,0.32,1
595543.51,3348025.72,1.11,1
595544.93,3348027.21,1.41,1
595548.77,3348028.22,0.78,1
595550.97,3348027.48,0.85,1
595536.20,3348024.02,1.41,1
595537.40,3348015.90,0.59,1
595532.32,3348015.86,-0.09,1
595531.69,3348015.40,-0.03,1
595537.20,3348010.77,0.19,1
595534.02,3348011.59,-0.06,1
595536.69,3348009.34,0.06,1
595535.37,3348008.93,0.16,1
595533.45,3348006.41,-0.16,1
595531.53,3348004.55,-0.39,1
595537.75,3348001.39,-0.62,1
595531.07,3348002.73,-0.16,1
595530.45,3348003.85,-0.32,1
595533.14,3348001.31,-0.16,1
595542.19,3348000.62,0.85,1
595541.39,3348003.77,0.85,1
595550.65,3348000.66,1.04,1
595541.31,3348004.29,1.01,1
595550.70,3348001.14,1.08,1
595539.64,3348006.54,0.45,1
595540.35,3348006.30,0.59,1
595545.46,3348004.59,0.91,1
595551.09,3348002.71,1.37,1
595551.72,3348004.31,1.34,1
595544.01,3348008.25,0.68,1
595542.07,3348010.11,1.21,1
595542.15,3348010.79,1.11,1
595546.49,3348009.33,1.34,1
595559.24,3348005.46,0.82,1
595551.13,3348008.91,1.57,1
595543.64,3348012.84,1.24,1
595555.17,3348008.96,1.31,1
595543.64,3348013.51,1.08,1
595557.30,3348008.92,0.91,1
595538.84,3348015.42,0.55,1
595553.29,3348010.57,0.98,1
595556.00,3348010.69,0.88,1
595558.16,3348009.96,0.91,1
595558.11,3348010.52,0.78,1
595549.70,3348014.55,1.41,1
595558.37,3348011.63,0.85,1
595545.60,3348015.41,1.57,1
595548.41,3348014.48,2.06,1
595546.34,3348017.21,1.57,1
595548.66,3348017.54,1.31,1
595541.22,3348022.34,1.44,1
595547.75,3348020.14,1.04,1
595538.14,3348023.79,1.64,1
595548.64,3348021.15,1.27,1
595554.84,3348021.02,0.95,1
