596841.07,3348207.78,-0.26,1
596845.68,3348205.32,-0.19,1
596839.94,3348206.28,0.09,1
596842.60,3348205.22,-0.32,1
596839.32,3348204.80,0.13,1
596820.51,3348207.96,0.62,1
596824.07,3348206.78,0.52,1
596834.18,3348205.08,0.19,1
596846.91,3348208.51,-0.09,1
596835.66,3348202.97,0.42,1
596825.32,3348203.28,0.72,1
596826.55,3348200.43,0.98,1
596823.52,3348192.84,0.62,1
596829.09,3348191.20,1.04,1
596828.79,3348190.26,1.04,1
596828.12,3348190.37,0.88,1
596829.32,3348189.65,0.82,1
596828.57,3348189.77,0.91,1
596827.82,3348189.90,0.78,1
596826.45,3348190.13,0.49,1
596821.18,3348189.97,0.45,1
596846.85,3348190.67,0.16,1
596846.43,3348194.70,0.06,1
596847.60,3348196.90,-0.22,1
596847.98,3348197.74,-0.45,1
596844.81,3348187.57,0.78,1
596840.76,3348186.68,0.16,1
596840.06,3348186.03,0.19,1
596830.07,3348186.88,1.24,1
596842.57,3348181.50,0.29,1
596824.97,3348183.88,0.49,1
596848.18,3348186.49,-0.65,1
596847.70,3348187.09,-0.65,1
