596529.03,3348207.51,0.49,1
596524.64,3348207.62,0.16,1
596522.79,3348205.14,0.13,1
596536.16,3348209.74,0.19,1
596539.23,3348205.79,1.14,1
596539.94,3348205.05,1.11,1
596538.41,3348199.99,0.65,1
596521.80,3348180.06,0.00,1
596522.30,3348180.68,0.09,1
596520.14,3348181.04,0.03,1
596524.56,3348184.44,0.45,1
596522.44,3348184.80,0.13,1
596543.86,3348188.27,0.98,1
596544.75,3348191.31,0.95,1
596535.99,3348192.79,-0.29,1
596541.39,3348195.24,1.24,1
596544.82,3348197.31,0.88,1
596536.82,3348180.50,-0.39,1
596536.74,3348181.48,-0.45,1
596533.07,3348182.10,0.49,1
596546.36,3348185.30,0.88,1
596542.18,3348187.83,0.68,1
