595530.82,3348175.47,0.36,1
595535.84,3348173.70,0.26,1
595531.97,3348170.29,1.18,1
595531.24,3348169.37,1.08,1
595532.67,3348168.87,1.18,1
595532.46,3348169.55,1.31,1
595532.02,3348167.98,1.21,1
595531.88,3348163.51,1.21,1
595530.45,3348160.43,1.01,1
595534.35,3348158.47,1.27,1
595535.05,3348158.22,1.34,1
595533.88,3348156.50,1.18,1
595533.81,3348155.11,0.88,1
595531.32,3348150.30,0.59,1
595554.42,3348177.04,-0.42,1
595558.00,3348175.78,0.09,1
595555.59,3348175.78,-0.13,1
595551.54,3348174.93,-0.39,1
595559.22,3348170.66,-0.19,1
595544.55,3348174.93,0.26,1
595557.44,3348170.36,-0.19,1
595558.87,3348169.86,-0.13,1
595550.07,3348172.35,-0.16,1
595553.01,3348171.31,-0.59,1
595542.72,3348172.51,0.88,1
595541.94,3348172.13,1.04,1
595538.06,3348172.06,0.29,1
595554.04,3348165.02,-0.03,1
595557.71,3348163.72,-0.36,1
595546.90,3348165.02,0.82,1
595550.41,3348163.20,-0.06,1
595554.23,3348160.14,0.26,1
595558.68,3348158.56,0.06,1
595540.41,3348164.23,0.45,1
595544.67,3348162.74,0.88,1
595545.44,3348162.48,1.27,1
595558.36,3348157.91,0.09,1
595537.97,3348164.49,0.52,1
595546.55,3348161.48,1.31,1
595557.39,3348157.65,0.06,1
595537.47,3348163.81,0.52,1
595554.99,3348156.95,0.22,1
595557.95,3348154.70,-0.03,1
595544.85,3348158.93,0.62,1
595552.70,3348156.17,0.59,1
595550.64,3348155.09,0.65,1
595546.73,3348155.67,1.14,1
595537.41,3348155.25,0.68,1
595540.29,3348152.84,1.01,1
595538.29,3348152.80,1.24,1
