596648.92,3348024.46,0.95,1
596648.20,3348024.59,0.95,1
596657.16,3348024.50,0.03,1
596649.21,3348025.85,1.08,1
596646.05,3348004.42,0.22,1
596643.21,3348007.19,0.26,1
596645.23,3348010.47,0.72,1
596647.74,3348014.92,0.62,1
596649.38,3348001.33,0.62,1
596649.54,3348001.89,0.42,1
596660.37,3348001.96,0.09,1
596662.00,3348002.33,-0.03,1
596652.69,3348003.93,0.68,1
596666.03,3348004.50,0.36,1
596657.26,3348006.55,0.03,1
596656.85,3348009.33,0.13,1
596652.64,3348010.82,0.45,1
596651.95,3348012.61,0.49,1
596657.37,3348012.80,0.09,1
596647.91,3348014.41,0.62,1
596648.29,3348015.88,0.59,1
596669.54,3348012.99,1.11,1
596647.95,3348016.67,0.78,1
596661.75,3348015.34,0.19,1
596651.69,3348017.06,0.16,1
596669.16,3348018.24,1.37,1
596654.52,3348022.35,0.36,1
596668.42,3348021.70,1.34,1
