595612.85,3348179.68,0.65,1
595610.42,3348179.15,0.65,1
595601.46,3348178.75,0.91,1
595613.56,3348171.97,0.59,1
595605.46,3348172.81,0.72,1
595593.17,3348175.98,1.34,1
595604.87,3348171.83,0.59,1
595611.36,3348169.52,0.45,1
595593.72,3348175.41,1.24,1
595604.67,3348171.52,0.62,1
595597.95,3348173.16,0.62,1
595600.06,3348172.42,1.01,1
595613.25,3348167.73,0.39,1
595591.28,3348173.72,0.26,1
595617.38,3348164.47,0.32,1
595616.91,3348163.92,0.32,1
595617.24,3348163.10,0.52,1
595593.13,3348169.83,0.68,1
595599.57,3348167.55,0.98,1
595618.51,3348160.83,0.29,1
595590.28,3348170.41,-0.39,1
595591.04,3348170.15,-0.22,1
595593.20,3348169.40,0.75,1
595595.30,3348168.65,0.49,1
595592.74,3348168.01,0.65,1
595595.68,3348166.97,0.68,1
595609.50,3348162.08,0.98,1
595616.03,3348159.75,0.49,1
595616.71,3348159.52,0.52,1
595617.47,3348159.24,0.45,1
595593.40,3348168.56,0.85,1
595616.68,3348160.32,0.75,1
595590.60,3348167.82,0.09,1
595592.72,3348167.08,0.72,1
595594.98,3348166.27,0.39,1
595610.38,3348160.24,0.78,1
595610.94,3348158.43,0.85,1
595599.39,3348163.48,1.31,1
595610.30,3348159.61,0.78,1
595591.07,3348164.09,0.78,1
595606.25,3348158.72,0.95,1
595611.43,3348156.89,0.82,1
595608.74,3348156.18,0.72,1
595600.21,3348160.03,1.44,1
595608.34,3348157.15,0.78,1
595596.69,3348159.57,0.88,1
595591.17,3348160.94,1.01,1
595603.97,3348154.88,0.82,1
595601.24,3348154.30,0.78,1
595607.07,3348152.24,0.98,1
595600.31,3348153.14,0.55,1
595607.55,3348150.59,1.01,1
595604.29,3348152.46,1.01,1
595607.11,3348151.47,1.08,1
595592.44,3348154.94,0.16,1
595599.71,3348152.39,0.68,1
595599.17,3348151.37,0.95,1
595599.21,3348150.50,0.88,1
