595655.19,3348205.05,0.72,1
595663.09,3348202.99,0.42,1
595671.48,3348201.89,0.68,1
595664.16,3348203.46,0.82,1
595670.77,3348201.14,0.42,1
595672.70,3348199.62,0.55,1
595652.41,3348198.89,0.65,1
595650.36,3348196.00,0.16,1
595657.16,3348189.02,0.42,1
595654.40,3348184.53,0.36,1
595661.14,3348193.73,0.49,1
595660.68,3348192.37,0.36,1
595661.99,3348182.61,0.49,1
595661.82,3348181.91,0.29,1
595669.93,3348197.77,0.82,1
595669.41,3348197.37,0.62,1
595666.11,3348196.68,0.78,1
595662.78,3348180.75,0.49,1
595665.19,3348185.05,0.75,1
595676.09,3348195.03,0.91,1
595673.67,3348193.00,0.72,1
