596610.53,3348012.14,0.55,1
596626.51,3348028.28,0.36,1
596621.53,3348029.13,-0.39,1
596618.91,3348000.63,0.32,1
596613.24,3348003.59,0.22,1
596612.57,3348003.70,0.22,1
596616.82,3348003.39,0.45,1
596614.46,3348010.50,0.78,1
596611.90,3348014.33,0.82,1
596616.17,3348019.83,0.65,1
596617.41,3348020.10,0.72,1
596616.68,3348020.23,0.55,1
596625.84,3348007.90,0.09,1
596625.12,3348008.02,0.09,1
596626.04,3348008.52,-0.09,1
596625.32,3348008.64,0.13,1
596628.85,3348014.89,-0.32,1
596630.91,3348024.76,0.16,1
596633.80,3348027.04,0.03,1
596632.06,3348000.34,-0.22,1
596629.25,3348013.21,-0.32,1
596634.54,3348020.79,0.03,1
596638.00,3348011.71,0.55,1
596638.76,3348012.43,0.42,1
596638.10,3348012.54,0.29,1
596638.92,3348007.93,0.59,1
596638.92,3348013.16,0.55,1
596639.96,3348013.74,0.22,1
