596391.62,3348128.10,0.52,1
596383.50,3348131.44,0.42,1
596397.55,3348127.96,0.45,1
596396.09,3348129.29,0.13,1
596391.65,3348130.05,0.49,1
596389.47,3348130.42,0.59,1
596399.86,3348129.01,0.32,1
596398.40,3348129.26,0.22,1
596386.60,3348131.28,1.24,1
596384.09,3348135.87,0.78,1
596370.17,3348140.10,0.06,1
596395.97,3348137.24,0.36,1
596381.35,3348141.56,0.88,1
596387.70,3348140.97,1.21,1
596392.09,3348142.87,0.22,1
596390.79,3348145.49,0.55,1
596380.51,3348147.25,1.24,1
596390.51,3348147.08,0.65,1
596398.28,3348147.37,-0.09,1
596375.27,3348120.46,0.65,1
596376.16,3348121.96,0.62,1
596393.69,3348120.35,0.22,1
596389.07,3348124.46,0.85,1
596385.57,3348126.94,1.27,1
596398.44,3348123.56,0.39,1
596384.36,3348125.96,0.95,1
596399.79,3348127.57,0.22,1
