596699.46,3348237.96,1.11,1
596681.98,3348239.43,0.49,1
596679.75,3348239.80,0.32,1
596682.30,3348237.02,0.29,1
596693.26,3348230.93,0.82,1
596672.38,3348234.44,0.32,1
596686.36,3348230.52,0.55,1
596694.89,3348226.62,0.68,1
596687.95,3348225.48,0.88,1
596685.89,3348223.62,1.01,1
596681.57,3348224.34,0.13,1
596677.26,3348225.07,0.22,1
596695.94,3348217.71,0.22,1
596676.48,3348219.26,0.29,1
596677.28,3348218.45,0.13,1
596698.21,3348212.19,0.45,1
596698.66,3348211.57,0.52,1
596692.71,3348210.75,0.03,1
596692.16,3348210.05,-0.09,1
