596947.95,3348072.22,0.39,1
596950.41,3348072.55,-0.06,1
596948.19,3348072.92,0.22,1
596949.05,3348078.63,0.06,1
596955.14,3348089.80,0.88,1
596962.53,3348088.54,0.39,1
596956.37,3348073.37,-0.19,1
596955.70,3348073.99,-0.22,1
596955.22,3348075.08,0.26,1
596961.18,3348079.70,1.04,1
596950.92,3348060.40,0.13,1
596945.42,3348064.57,0.55,1
596947.30,3348066.69,0.13,1
596945.15,3348067.83,0.39,1
596949.39,3348070.56,0.13,1
596954.73,3348061.28,-0.52,1
596952.36,3348071.47,-0.98,7
596961.34,3348060.15,0.29,1
596961.46,3348060.77,0.55,1
596959.76,3348065.33,0.55,1
596967.50,3348084.38,-0.03,1
596966.05,3348089.58,0.39,1
596968.12,3348076.08,0.00,1
596969.65,3348061.74,0.78,1
596964.62,3348062.60,0.52,1
