596525.50,3348091.60,0.82,1
596522.57,3348098.39,0.85,1
596522.07,3348104.35,0.42,1
596520.62,3348104.60,0.72,1
596520.60,3348108.39,0.22,1
596522.59,3348116.28,0.19,1
596535.01,3348090.73,0.49,1
596534.90,3348093.29,0.45,1
596544.62,3348093.28,0.52,1
596543.67,3348094.30,0.26,1
596532.71,3348096.66,0.78,1
596540.21,3348096.42,0.22,1
596543.51,3348096.44,0.36,1
596542.12,3348096.68,0.13,1
596547.20,3348097.03,0.65,1
596546.47,3348097.15,0.59,1
596542.85,3348100.12,0.55,1
596538.07,3348101.62,0.29,1
596541.60,3348104.47,0.52,1
596545.97,3348104.05,0.36,1
596536.87,3348107.43,0.78,1
596544.48,3348111.89,0.78,1
596549.40,3348111.69,0.29,1
596541.41,3348113.06,0.68,1
596549.30,3348113.35,0.03,1
596545.65,3348113.98,0.36,1
596541.00,3348116.62,0.72,1
596536.40,3348119.67,0.39,1
