595511.16	3355514.37	40.94
595509.22	3355515.98	96.29
595509.94	3355515.70	95.99
595510.13	3355515.56	92.06
595511.54	3355515.02	91.99
595512.16	3355514.82	94.25
595512.95	3355514.50	93.04
595513.09	3355514.39	90.09
595513.62	3355514.22	92.19
595514.13	3355514.09	96.19
595500.05	3355519.95	41.24
595500.64	3355520.43	86.48
595502.77	3355518.92	41.56
595501.53	3355520.04	83.46
595503.54	3355518.61	41.07
595501.88	3355520.02	90.74
595501.98	3355519.95	88.71
595502.50	3355519.81	92.51
595503.21	3355519.53	91.96
595506.45	3355517.48	40.02
595507.10	3355517.24	40.94
595507.78	3355516.99	41.30
595508.48	3355516.72	41.14
595506.97	3355517.99	85.79
595507.18	3355517.84	81.43
595509.13	3355516.47	41.10
595507.53	3355517.82	88.68
595509.85	3355516.18	40.61
595507.95	3355517.75	94.29
595508.31	3355517.49	86.81
595508.57	3355517.52	95.47
595511.23	3355515.66	40.94
595509.26	3355517.28	96.71
595509.48	3355517.12	92.12
595509.92	3355517.02	96.25
595510.13	3355516.87	91.96
595510.17	3355516.84	90.97
595512.66	3355515.10	40.09
595510.93	3355516.53	89.79
595511.32	3355516.26	81.85
595513.35	3355514.83	40.22
595511.95	3355516.04	83.20
595513.99	3355514.61	41.50
595514.48	3355514.51	47.21
595514.77	3355514.31	41.33
595513.02	3355515.73	89.86
595513.61	3355515.55	92.71
595514.22	3355515.36	95.43
595514.81	3355515.16	97.63
595515.77	3355514.72	92.55
595516.57	3355514.35	89.04
595516.91	3355514.12	82.38
595517.35	3355514.75	83.03
595518.70	3355514.03	69.98
595500.32	3355521.35	87.59
595503.11	3355519.61	44.29
595503.26	3355519.50	41.17
595503.80	3355519.34	43.76
595503.92	3355519.25	41.07
595502.24	3355520.66	90.45
595504.44	3355519.09	44.02
595504.60	3355518.98	40.74
595503.24	3355520.20	85.40
595503.41	3355520.07	81.72
595505.27	3355518.76	42.78
595503.65	3355520.13	91.37
595506.09	3355518.40	40.15
595506.78	3355518.14	40.38
595507.45	3355517.89	41.04
595508.23	3355517.59	40.61
595508.98	3355517.29	40.15
595507.29	3355518.69	88.58
595509.63	3355517.04	40.19
595507.95	3355518.45	89.23
595510.34	3355516.77	40.05
595508.40	3355518.34	93.17
595510.98	3355516.52	39.99
595509.06	3355518.10	94.06
595509.39	3355517.87	87.36
595511.66	3355516.27	40.74
595510.14	3355517.56	86.25
595512.37	3355515.99	40.41
595510.78	3355517.33	87.04
595513.06	3355515.73	40.38
595511.72	3355516.91	82.93
595513.80	3355515.45	40.55
595514.42	3355515.22	40.97
595512.77	3355516.59	88.91
595515.12	3355514.95	41.14
595513.41	3355516.37	90.15
595515.88	3355514.64	40.09
595514.17	3355516.07	89.89
595516.62	3355514.36	40.35
595514.60	3355515.98	94.42
595514.82	3355515.82	89.79
595517.27	3355514.12	40.51
595515.53	3355515.56	90.48
595516.24	3355515.29	91.01
595501.25	3355521.49	43.11
595501.91	3355521.25	43.53
595502.59	3355520.98	43.04
595503.26	3355520.74	44.32
595504.00	3355520.44	43.43
595504.13	3355520.35	40.55
595502.85	3355521.48	82.21
595504.70	3355520.18	43.53
595503.54	3355521.22	82.15
595505.51	3355519.83	41.01
595506.17	3355519.57	41.04
595506.89	3355519.29	41.04
595507.62	3355519.02	41.17
595508.27	3355518.77	41.40
595509.09	3355518.44	40.12
595509.78	3355518.17	40.25
595508.21	3355519.51	87.95
595510.51	3355517.90	40.64
595508.82	3355519.30	89.10
595511.12	3355517.68	41.83
595511.87	3355517.38	40.61
595512.56	3355517.11	40.51
595513.18	3355516.88	41.10
595513.95	3355516.58	40.84
595514.65	3355516.30	40.09
595512.87	3355517.78	91.27
595513.05	3355517.65	87.49
595515.38	3355516.02	40.19
595513.39	3355517.62	93.96
595516.04	3355515.78	40.38
595514.07	3355517.35	93.37
595514.86	3355517.04	92.84
595515.06	3355516.90	88.74
595515.68	3355516.69	90.48
595518.19	3355514.94	39.92
595518.88	3355514.68	39.92
595519.57	3355514.41	40.38
595520.29	3355514.15	40.84
595520.07	3355514.73	72.99
595520.72	3355514.50	74.08
595522.45	3355513.94	80.64
595514.19	3355518.69	95.07
595514.75	3355518.53	98.42
595515.72	3355518.07	92.58
595515.93	3355517.92	88.38
595516.71	3355517.59	86.12
595518.98	3355516.01	40.38
595519.70	3355515.75	41.17
595520.41	3355515.47	40.61
595520.88	3355515.36	45.24
595521.11	3355515.20	40.64
595521.85	3355514.91	40.61
595522.59	3355514.63	40.55
595523.95	3355514.11	40.91
595523.09	3355515.12	84.87
595523.24	3355515.02	81.98
595523.64	3355514.95	87.53
595524.34	3355514.68	87.63
595524.48	3355514.59	84.87
595525.79	3355514.12	87.13
595502.07	3355522.55	44.25
595502.22	3355522.45	41.33
595500.85	3355523.65	85.07
595502.91	3355522.19	41.53
595501.45	3355523.44	86.15
595501.57	3355523.34	83.30
595501.77	3355523.21	79.42
595503.57	3355521.92	41.07
595501.96	3355523.29	89.50
595502.81	3355522.92	86.02
595504.89	3355521.44	42.09
595503.43	3355522.70	87.82
595505.51	3355521.23	44.29
595505.68	3355521.11	40.71
595506.38	3355520.84	40.58
595507.06	3355520.59	40.81
595507.64	3355520.40	43.27
595507.77	3355520.31	40.55
595508.32	3355520.14	43.11
595508.45	3355520.05	40.64
595509.15	3355519.79	41.24
595509.91	3355519.49	40.78
595508.49	3355520.69	83.20
595510.53	3355519.26	41.10
595509.29	3355520.37	82.54
595511.31	3355518.96	40.91
595510.00	3355520.10	82.34
595510.23	3355519.94	77.69
595512.00	3355518.70	41.24
595510.74	3355519.82	82.31
595512.72	3355518.43	41.69
595511.37	3355519.58	82.93
595513.40	3355518.16	41.30
595514.09	3355517.90	41.20
595512.49	3355519.23	87.99
595512.60	3355519.16	85.76
595514.84	3355517.59	40.05
595512.94	3355519.12	91.99
595513.10	3355519.01	88.71
595513.24	3355518.91	85.82
595515.50	3355517.34	39.99
595513.59	3355518.90	93.93
595513.73	3355518.80	91.01
595514.25	3355518.44	80.41
595516.22	3355517.07	40.55
595500.28	3355524.02	41.50
595501.01	3355523.73	40.78
595501.71	3355523.47	41.07
595502.40	3355523.21	41.50
595501.12	3355524.35	83.53
595501.39	3355524.15	77.72
595503.07	3355522.96	42.12
595501.53	3355524.30	90.61
595502.17	3355524.05	90.74
595504.53	3355522.39	41.24
595502.82	3355523.82	91.66
595503.05	3355523.66	87.00
595503.69	3355523.41	86.90
595505.91	3355521.84	40.32
595506.56	3355521.60	41.04
595507.31	3355521.32	41.10
595507.94	3355521.08	41.50
595508.76	3355520.75	40.35
595509.37	3355520.53	41.01
595507.98	3355521.72	84.18
595510.07	3355520.25	40.74
595508.73	3355521.42	83.36
595510.81	3355519.97	40.61
595509.35	3355521.22	85.69
595509.48	3355521.13	83.07
595511.52	3355519.70	41.07
595509.86	3355521.08	89.20
595510.79	3355520.65	84.41
595512.90	3355519.17	41.10
595511.50	3355520.39	85.17
595513.65	3355518.88	41.17
595512.13	3355520.16	86.41
595514.37	3355518.60	40.74
595512.82	3355519.90	86.64
595515.09	3355518.32	40.68
595513.27	3355519.80	91.01
595515.72	3355518.09	41.27
595513.78	3355519.65	93.93
595514.45	3355519.40	94.55
595517.13	3355517.53	40.28
595515.09	3355519.17	95.70
595515.94	3355518.80	92.68
595516.12	3355518.67	89.00
595516.89	3355518.36	87.63
595517.40	3355518.00	77.32
595519.23	3355516.73	40.55
595519.88	3355516.49	41.20
595520.47	3355516.30	43.37
595520.61	3355516.20	40.51
595521.09	3355516.08	44.78
595521.32	3355515.93	40.32
595522.07	3355515.64	40.58
595522.74	3355515.38	40.32
595523.49	3355515.09	40.32
595523.86	3355515.05	46.98
595524.18	3355514.83	40.71
595524.07	3355515.13	57.41
595524.95	3355514.53	40.25
595523.35	3355515.85	85.62
595525.61	3355514.29	41.07
595523.93	3355515.64	86.81
595526.29	3355514.02	40.45
595524.73	3355515.30	84.77
595525.29	3355515.11	86.31
595526.10	3355514.79	85.40
595526.60	3355514.65	88.84
595526.74	3355514.55	86.12
595527.09	3355514.52	92.91
595527.34	3355514.35	88.02
595527.60	3355514.18	83.03
595527.63	3355514.36	95.80
595528.19	3355514.17	97.44
595528.44	3355514.00	92.61
595512.46	3355521.02	87.40
595514.77	3355519.41	40.48
595513.13	3355520.79	89.10
595515.48	3355519.16	41.60
595513.77	3355520.56	90.15
595516.22	3355518.86	40.81
595514.59	3355520.20	87.72
595516.92	3355518.59	40.81
595515.62	3355519.69	80.01
595517.60	3355518.32	40.15
595516.12	3355519.56	83.79
595518.32	3355518.04	39.79
595516.79	3355519.30	84.08
595518.99	3355517.79	40.09
595517.49	3355519.04	84.12
595519.67	3355517.53	40.51
595520.38	3355517.26	40.51
595521.07	3355517.00	40.58
595521.79	3355516.72	40.45
595522.46	3355516.47	40.74
595523.10	3355516.23	41.79
595523.88	3355515.93	41.46
595524.44	3355515.74	43.14
595524.57	3355515.65	40.38
595525.21	3355515.45	43.07
595525.35	3355515.35	40.45
595526.06	3355515.07	40.15
595526.81	3355514.79	40.15
595527.46	3355514.55	40.78
595525.84	3355515.85	84.94
595526.25	3355515.77	90.68
595528.85	3355514.00	40.19
595526.87	3355515.55	91.20
595527.61	3355515.26	91.37
595528.37	3355514.94	89.33
595528.82	3355514.85	94.75
595529.03	3355514.71	90.71
595529.74	3355514.43	90.28
595502.03	3355524.34	43.33
595502.16	3355524.25	40.61
595502.82	3355524.00	41.20
595501.38	3355525.26	86.41
595501.97	3355525.06	88.81
595502.27	3355524.86	82.64
595502.66	3355524.58	74.40
595504.27	3355523.44	40.41
595502.61	3355524.85	90.91
595502.89	3355524.65	84.80
595503.39	3355524.54	90.02
595505.76	3355522.87	40.38
595504.19	3355524.18	86.67
595506.41	3355522.61	40.12
595507.07	3355522.36	40.74
595507.68	3355522.15	41.63
595508.32	3355521.92	43.04
595508.46	3355521.83	40.28
595509.18	3355521.55	40.22
595509.84	3355521.30	40.15
595508.36	3355522.57	86.18
595510.59	3355521.01	40.12
595509.00	3355522.33	86.12
595511.23	3355520.77	40.28
595509.70	3355522.06	86.31
595510.21	3355521.92	90.12
595512.60	3355520.26	41.20
595510.93	3355521.65	90.28
595511.07	3355521.54	87.17
595513.34	3355519.97	41.10
595511.69	3355521.34	88.91
595528.38	3355516.20	89.69
595500.74	3355526.06	40.87
595501.41	3355525.81	41.43
595502.17	3355525.51	40.94
595502.86	3355525.24	40.64
595501.39	3355526.50	86.15
595503.56	3355524.97	40.28
595501.98	3355526.30	88.02
595504.24	3355524.71	40.48
595502.71	3355526.03	88.61
595505.01	3355524.41	40.45
595503.64	3355525.59	83.07
595503.82	3355525.46	79.06
595505.56	3355524.24	42.68
595505.68	3355524.15	40.28
595504.39	3355525.29	82.51
595506.43	3355523.86	39.96
595507.13	3355523.60	40.25
595507.84	3355523.33	40.55
595508.52	3355523.07	40.84
595507.07	3355524.29	84.15
595509.17	3355522.82	40.84
595507.75	3355524.04	84.77
595509.92	3355522.52	39.92
595510.55	3355522.29	40.55
595509.11	3355523.53	85.17
595509.31	3355523.38	81.00
595511.27	3355522.01	40.58
595509.71	3355523.32	86.58
595511.98	3355521.73	39.99
595510.41	3355523.05	86.84
595512.70	3355521.45	39.92
595511.17	3355522.74	85.62
595513.40	3355521.19	40.05
595511.76	3355522.54	87.04
595514.75	3355520.68	40.74
595513.21	3355521.98	86.94
595515.51	3355520.38	40.15
595513.87	3355521.73	87.33
595516.19	3355520.12	40.25
595516.92	3355519.84	40.28
595515.55	3355521.00	81.95
595517.63	3355519.56	39.96
595516.29	3355520.73	82.54
595518.40	3355519.27	39.99
595516.87	3355520.53	83.98
595519.06	3355519.02	40.02
595517.49	3355520.32	85.53
595517.64	3355520.21	82.51
595519.75	3355518.76	40.25
595518.21	3355520.02	84.31
595518.35	3355519.93	81.56
595520.40	3355518.50	40.35
595521.07	3355518.24	40.15
595519.68	3355519.44	83.10
595521.82	3355517.97	40.64
595520.28	3355519.23	84.25
595522.49	3355517.70	40.22
595523.25	3355517.41	40.19
595523.88	3355517.18	40.68
595524.53	3355516.94	41.24
595522.82	3355518.32	89.17
595525.30	3355516.63	40.45
595523.67	3355517.97	86.81
595526.02	3355516.35	40.51
595524.43	3355517.66	85.66
595526.73	3355516.08	40.48
595525.07	3355517.41	86.25
595525.82	3355517.13	86.44
595528.18	3355515.52	40.28
595526.49	3355516.89	87.63
595526.73	3355516.73	83.07
595528.95	3355515.22	39.76
595526.87	3355516.84	93.53
595526.97	3355516.77	91.46
595527.51	3355516.60	94.22
595517.35	3355520.77	40.28
595518.04	3355520.50	40.25
595518.79	3355520.21	39.96
595517.16	3355521.56	87.46
595517.38	3355521.41	82.93
595519.52	3355519.93	40.19
595518.07	3355521.15	83.39
595520.24	3355519.66	40.15
595518.39	3355521.13	90.25
595518.63	3355520.96	85.43
595520.91	3355519.39	39.92
595519.10	3355520.86	90.25
595519.71	3355520.64	91.17
595519.92	3355520.49	87.04
595520.16	3355520.33	82.31
595522.29	3355518.86	39.82
595520.38	3355520.38	91.37
595520.71	3355520.16	84.80
595522.95	3355518.61	40.25
595523.64	3355518.36	40.81
595521.96	3355519.71	87.33
595524.35	3355518.07	40.02
595522.65	3355519.47	88.41
595522.79	3355519.37	85.59
595525.10	3355517.79	40.15
595523.14	3355519.33	91.63
595523.38	3355519.17	87.04
595525.75	3355517.54	40.28
595523.70	3355519.15	94.29
595524.41	3355518.88	94.22
595525.21	3355518.55	92.61
595525.55	3355518.31	85.99
595527.82	3355516.76	41.53
595526.09	3355518.15	88.87
595528.55	3355516.47	40.74
595526.79	3355517.89	89.20
595529.28	3355516.19	40.74
595527.41	3355517.69	91.76
595528.15	3355517.39	90.61
595528.39	3355517.22	85.85
595528.97	3355517.04	88.51
595501.89	3355526.71	40.84
595502.60	3355526.44	41.07
595501.22	3355527.64	84.84
595503.29	3355526.17	41.07
595501.69	3355527.53	89.46
595504.01	3355525.89	40.55
595502.21	3355527.38	92.91
595502.39	3355527.25	89.17
595504.67	3355525.65	41.30
595502.91	3355527.11	92.42
595503.26	3355526.86	85.00
595505.39	3355525.35	40.22
595506.11	3355525.09	40.74
595506.85	3355524.80	40.48
595507.46	3355524.58	41.17
595505.99	3355525.85	87.76
595508.25	3355524.26	40.68
595506.45	3355525.74	92.35
595507.04	3355525.57	95.63
595507.22	3355525.44	91.86
595509.70	3355523.70	40.48
595507.68	3355525.33	96.02
595507.88	3355525.19	91.86
595508.39	3355525.05	95.34
595508.50	3355524.97	93.01
595509.50	3355524.49	86.61
595511.77	3355522.90	39.96
595510.09	3355524.27	87.59
595510.71	3355524.08	90.28
595511.49	3355523.74	87.59
595512.26	3355523.43	86.81
595512.48	3355523.28	82.28
595515.24	3355521.57	39.99
595515.91	3355521.31	39.86
595516.64	3355521.04	40.32
595500.85	3355528.21	40.45
595500.06	3355529.22	86.71
595502.90	3355527.44	41.50
595502.48	3355527.95	64.33
595503.59	3355527.16	40.87
595504.26	3355526.90	40.58
595502.47	3355528.41	94.15
595502.71	3355528.24	89.17
595505.02	3355526.61	40.58
595503.57	3355527.83	84.48
595505.67	3355526.36	40.45
595504.21	3355527.62	86.81
595506.43	3355526.07	40.55
595507.06	3355525.83	40.78
595505.65	3355527.03	84.28
595507.71	3355525.59	41.50
595506.38	3355526.76	84.57
595508.47	3355525.29	41.24
595506.57	3355526.84	94.78
595509.20	3355525.00	40.58
595507.24	3355526.60	95.73
595507.57	3355526.37	89.04
595509.88	3355524.75	41.20
595507.82	3355526.40	97.73
595510.62	3355524.45	40.22
595508.80	3355525.96	93.27
595511.35	3355524.18	40.87
595510.11	3355525.27	80.74
595512.09	3355523.88	39.99
595510.30	3355525.35	90.87
595512.59	3355523.76	44.02
595512.78	3355523.62	40.05
595510.90	3355525.15	92.61
595511.62	3355524.85	91.01
595511.79	3355524.73	87.56
595512.55	3355524.42	86.31
595514.75	3355522.89	41.46
595513.24	3355524.15	86.44
595515.50	3355522.59	40.61
595516.21	3355522.31	40.48
595516.92	3355522.04	40.61
595517.60	3355521.78	40.19
595518.30	3355521.51	40.22
595516.84	3355522.73	83.59
595519.02	3355521.23	39.96
595517.63	3355522.41	82.97
595519.77	3355520.94	40.12
595517.95	3355522.39	89.50
595518.32	3355522.14	82.05
595520.39	3355520.71	40.64
595518.61	3355522.16	90.91
595521.10	3355520.45	41.27
595519.28	3355521.92	92.15
595519.51	3355521.77	87.63
595519.80	3355521.56	81.65
595521.86	3355520.15	40.84
595519.82	3355521.76	95.30
595520.59	3355521.46	94.45
595520.91	3355521.24	88.12
595523.27	3355519.62	41.40
595523.96	3355519.34	40.48
595524.68	3355519.06	40.25
595525.32	3355518.81	40.28
595523.38	3355520.37	93.17
595524.04	3355519.92	80.15
595526.01	3355518.57	41.53
595523.96	3355520.18	95.34
595524.22	3355520.00	90.15
595526.70	3355518.31	41.56
595524.62	3355519.93	95.96
595527.38	3355518.05	41.89
595525.65	3355519.44	89.59
595526.07	3355519.34	93.63
595528.78	3355517.50	40.97
595526.76	3355519.10	95.14
595529.37	3355517.32	44.38
595529.55	3355517.20	40.91
595527.47	3355518.83	95.27
595527.66	3355518.70	91.63
595528.23	3355518.51	93.20
595528.44	3355518.37	89.17
595529.72	3355529.81	40.19
595527.43	3355529.70	42.06
595527.97	3355529.53	44.45
595528.91	3355529.10	40.32
595529.56	3355528.86	40.64
595523.69	3355529.95	43.70
595523.85	3355529.84	40.41
595524.48	3355529.61	41.60
595525.25	3355529.31	40.94
595525.77	3355529.16	44.29
595525.92	3355529.05	41.20
595526.53	3355528.85	43.01
595527.28	3355528.55	42.25
595527.94	3355528.29	42.12
595526.11	3355529.74	92.28
595528.65	3355528.03	42.88
595528.78	3355527.94	40.19
595526.70	3355529.56	94.78
595529.50	3355527.67	40.38
595527.35	3355529.31	94.94
595529.04	3355528.59	90.51
595520.89	3355529.81	42.81
595522.95	3355529.02	43.27
595522.72	3355529.37	60.40
595523.59	3355528.78	43.37
595523.70	3355528.70	41.17
595522.14	3355529.98	86.84
595524.43	3355528.44	41.99
595522.59	3355529.87	90.81
595525.07	3355528.19	41.96
595523.17	3355529.68	93.07
595523.32	3355529.57	89.96
595526.45	3355527.68	43.20
595527.03	3355527.49	45.50
595527.26	3355527.33	40.84
595527.98	3355527.05	40.68
595525.77	3355528.74	97.30
595526.14	3355528.49	90.12
595526.61	3355528.41	95.93
595527.04	3355528.11	87.49
595529.42	3355526.50	41.10
595527.01	3355528.33	101.41
595527.16	3355528.23	98.42
595527.73	3355528.05	101.14
595527.94	3355527.92	97.24
595518.51	3355529.97	42.91
595518.96	3355529.85	46.98
595519.16	3355529.71	42.97
595519.92	3355529.41	41.99
595520.14	3355529.45	50.36
595520.36	3355529.30	45.96
595520.51	3355529.19	42.91
595520.60	3355529.98	97.50
595520.88	3355529.79	92.06
595521.29	3355529.51	83.85
595523.38	3355528.09	42.51
595521.57	3355529.51	90.91
595521.82	3355529.33	85.89
595522.56	3355529.06	86.61
595523.09	3355528.91	89.73
595523.43	3355528.67	83.03
595526.26	3355526.96	41.17
595526.54	3355526.98	49.54
595526.67	3355526.88	46.81
595526.96	3355526.69	41.24
595527.28	3355526.69	49.70
595527.77	3355526.36	40.19
595525.69	3355527.99	95.40
595525.93	3355527.83	90.61
595528.18	3355526.30	46.71
595528.53	3355526.07	40.02
595526.19	3355527.84	98.12
595528.82	3355526.06	46.75
595526.77	3355527.65	100.26
595527.03	3355527.47	95.17
595529.72	3355525.66	43.04
595527.34	3355527.46	101.73
595527.49	3355527.35	98.78
595528.17	3355527.10	99.34
595528.39	3355526.95	94.98
595515.68	3355529.96	40.25
595516.23	3355529.79	42.91
595516.91	3355529.53	43.24
595517.47	3355529.34	45.11
595517.66	3355529.21	41.14
595518.30	3355528.98	42.38
595519.00	3355528.71	42.51
595517.51	3355529.95	86.08
595518.31	3355529.39	69.94
595517.94	3355529.87	92.15
595518.47	3355529.71	94.81
595519.22	3355529.40	93.50
595522.40	3355527.43	43.99
595520.80	3355528.76	91.10
595521.17	3355528.50	83.62
595521.72	3355528.33	86.02
595522.36	3355528.11	87.79
595522.57	3355527.96	83.62
595523.38	3355527.62	81.72
595525.47	3355526.20	40.41
595524.07	3355527.36	81.88
595524.54	3355527.04	72.76
595526.17	3355525.93	40.81
595526.79	3355525.73	42.71
595524.93	3355527.18	91.79
595527.53	3355525.41	40.84
595525.43	3355527.04	95.53
595526.18	3355526.72	93.60
595528.92	3355524.87	40.22
595526.70	3355526.59	97.73
595527.03	3355526.37	91.37
595527.53	3355526.23	95.04
595527.77	3355526.07	90.41
595512.73	3355529.94	40.51
595514.14	3355529.40	40.25
595514.84	3355529.12	40.19
595515.49	3355528.87	40.05
595516.10	3355528.66	41.69
595516.78	3355528.42	42.88
595518.22	3355527.86	42.45
595518.77	3355527.68	44.29
595518.89	3355527.59	41.79
595519.62	3355527.31	41.50
595518.14	3355528.53	85.23
595520.29	3355527.06	42.32
595520.65	3355527.04	49.86
595521.03	3355526.77	42.22
595521.38	3355526.73	48.42
595521.73	3355526.49	41.46
595522.13	3355526.44	48.22
595522.36	3355526.29	43.66
595523.16	3355525.96	42.45
595523.31	3355526.07	53.57
595523.46	3355525.97	50.68
595523.81	3355525.73	43.66
595523.98	3355525.61	40.28
595522.71	3355526.69	79.29
595524.66	3355525.35	40.61
595522.82	3355526.80	89.73
595524.96	3355525.34	47.67
595525.28	3355525.13	41.43
595523.29	3355526.69	93.93
595523.98	3355526.42	93.76
595524.32	3355526.19	87.07
595526.70	3355524.56	40.25
595525.45	3355525.63	78.93
595525.63	3355525.51	75.45
595527.42	3355524.29	40.35
595525.60	3355525.73	89.59
595526.18	3355525.33	78.18
595526.42	3355525.17	73.52
595527.32	3355524.76	69.19
595527.53	3355524.62	65.32
595528.79	3355523.77	40.87
595526.87	3355525.28	91.86
595529.49	3355523.50	40.81
595527.57	3355525.00	91.46
595529.88	3355523.44	46.68
595511.46	3355529.23	40.28
595512.17	3355528.95	40.05
595512.80	3355528.71	40.28
595513.47	3355528.47	40.94
595512.32	3355529.47	78.28
595514.14	3355528.22	41.27
595514.87	3355527.93	40.74
595515.57	3355527.66	40.71
595516.11	3355527.50	43.96
595516.24	3355527.41	41.24
595516.88	3355527.19	42.81
595517.61	3355526.89	41.46
595518.35	3355526.60	41.01
595519.06	3355526.34	41.89
595519.68	3355526.10	42.32
595520.45	3355525.80	42.22
595520.88	3355525.72	47.70
595521.16	3355525.53	42.02
595521.92	3355525.24	41.96
595522.51	3355525.03	43.40
595523.11	3355524.82	44.58
595523.30	3355524.69	40.84
595523.73	3355524.61	46.52
595523.92	3355524.48	42.71
595524.06	3355524.39	40.02
595522.13	3355525.90	90.81
595524.71	3355524.13	39.89
595522.85	3355525.62	91.27
595525.47	3355523.84	39.79
595523.26	3355525.54	95.86
595524.15	3355525.16	93.20
595526.85	3355523.32	40.22
595524.80	3355524.92	93.83
595527.52	3355523.07	40.64
595526.71	3355523.81	69.09
595526.89	3355523.68	65.48
595528.16	3355522.83	40.94
595528.96	3355522.51	39.99
595526.82	3355524.16	95.17
595527.01	3355524.04	91.60
595527.17	3355523.93	88.54
595529.37	3355522.44	45.70
595529.64	3355522.26	40.58
595527.48	3355523.93	96.35
595527.73	3355523.76	91.43
595527.95	3355523.61	87.30
595528.40	3355523.51	92.25
595529.04	3355523.29	93.73
595521.77	3355524.45	46.16
595521.96	3355524.32	42.22
595520.07	3355525.81	92.78
595520.26	3355525.68	88.91
595522.31	3355524.28	48.19
595520.71	3355525.60	95.11
595520.86	3355525.50	92.19
595523.14	3355523.94	46.94
595523.48	3355523.70	40.15
595524.17	3355523.43	39.79
595507.28	3355529.95	41.46
595507.99	3355529.67	41.07
595510.80	3355528.59	41.07
595511.51	3355528.31	40.55
595512.22	3355528.03	40.19
595511.15	3355528.98	76.21
595512.87	3355527.80	41.17
595511.79	3355528.76	77.65
595513.57	3355527.52	41.07
595512.47	3355528.50	77.88
595514.29	3355527.24	40.74
595514.96	3355527.00	41.50
595515.63	3355526.73	41.24
595516.37	3355526.44	40.78
595516.99	3355526.25	43.70
595517.14	3355526.15	40.78
595517.59	3355526.04	44.75
595517.78	3355525.90	40.81
595518.51	3355525.63	41.37
595519.14	3355525.41	42.71
595519.98	3355525.07	41.43
595520.64	3355524.81	41.30
595518.97	3355526.15	87.79
595521.31	3355524.55	41.07
595519.66	3355525.89	87.86
595522.39	3355524.86	89.04
595524.89	3355523.16	39.76
595522.93	3355524.70	91.96
595525.56	3355522.90	40.15
595523.60	3355524.44	91.46
595526.21	3355522.66	40.22
595524.37	3355524.13	91.17
595526.95	3355522.38	40.78
595525.00	3355523.91	92.58
595527.11	3355522.47	51.24
595527.66	3355522.10	40.51
595525.71	3355523.64	92.32
595528.39	3355521.81	39.92
595526.26	3355523.47	95.40
595526.95	3355523.22	96.16
595527.18	3355523.07	91.79
595529.82	3355521.27	40.25
595527.59	3355523.00	98.12
595528.28	3355522.72	97.24
595528.55	3355522.54	91.99
595504.75	3355529.91	40.74
595505.27	3355529.75	43.37
595505.40	3355529.65	40.51
595506.20	3355529.34	39.89
595506.87	3355529.09	40.45
595507.60	3355528.82	40.91
595508.24	3355528.58	41.30
595506.75	3355529.83	86.25
595506.97	3355529.68	81.65
595508.95	3355528.29	40.48
595507.06	3355529.83	94.06
595507.23	3355529.71	90.41
595507.47	3355529.55	85.66
595509.64	3355528.03	40.64
