595547.00,3348089.89,0.13,1
595552.06,3348088.15,-0.39,1
595559.64,3348084.87,0.49,1
595559.28,3348083.17,0.45,1
595547.69,3348085.26,0.59,1
595548.47,3348085.00,0.62,1
595531.64,3348075.57,0.16,1
595541.32,3348073.45,0.19,1
595540.06,3348075.00,0.06,1
595550.34,3348073.23,0.59,1
595547.63,3348082.26,0.91,1
595543.22,3348082.80,1.11,1
595551.26,3348080.05,0.29,1
595553.40,3348079.32,0.06,1
595543.70,3348081.73,1.27,1
595544.06,3348079.37,1.11,1
595549.04,3348077.67,0.72,1
595530.07,3348064.58,0.88,1
595546.61,3348065.68,0.03,1
595550.16,3348064.48,0.39,1
595547.28,3348066.27,0.09,1
595551.55,3348064.84,0.72,1
595554.90,3348066.90,0.75,1
595556.42,3348066.38,0.42,1
595557.17,3348066.13,0.32,1
595559.49,3348068.40,0.22,1
