596443.05,3348136.55,1.87,1
596442.44,3348140.94,1.47,1
596430.74,3348141.83,0.03,1
596432.45,3348145.69,0.39,1
596430.16,3348146.93,0.22,1
596441.50,3348148.04,1.54,1
596441.60,3348147.47,1.57,1
596443.29,3348149.38,1.24,1
596443.93,3348120.05,1.01,1
596441.05,3348121.99,0.32,1
596446.11,3348130.51,1.21,1
596451.73,3348134.15,0.13,1
596450.05,3348143.52,1.01,1
596450.34,3348145.98,1.01,1
596444.67,3348121.01,1.14,1
596449.80,3348120.49,0.62,1
596446.22,3348121.10,1.01,1
596453.82,3348133.04,0.39,1
596459.13,3348132.89,0.09,1
596454.74,3348133.64,0.52,1
596459.23,3348138.07,0.16,1
596455.57,3348139.17,0.49,1
596455.47,3348140.07,0.52,1
596456.44,3348146.52,-0.06,1
596458.62,3348146.76,-0.26,1
596457.15,3348147.02,-0.45,1
596458.04,3348147.99,-0.09,1
596454.19,3348125.75,0.36,1
