596885.67,3348085.95,1.04,1
596903.34,3348083.95,0.45,1
596898.99,3348084.69,0.65,1
596899.80,3348085.50,0.88,1
596899.11,3348085.62,0.75,1
596898.41,3348086.30,0.55,1
596886.66,3348071.87,-0.06,1
596887.14,3348074.55,0.39,1
596905.96,3348072.00,0.88,1
596887.80,3348075.11,0.42,1
596899.55,3348077.90,0.88,1
596901.45,3348081.84,0.72,1
596885.28,3348060.84,0.19,1
596885.40,3348061.89,0.09,1
596890.82,3348061.40,0.22,1
596884.55,3348065.24,0.06,1
596896.17,3348063.84,-0.03,1
596902.24,3348064.56,0.85,1
596892.14,3348067.86,0.36,1
596902.43,3348065.27,0.75,1
596886.05,3348071.49,-0.06,1
596903.43,3348069.00,0.72,1
