596945.38,3348154.28,0.13,1
596947.57,3348156.54,0.39,1
596950.01,3348156.95,0.75,1
596943.74,3348162.02,0.32,1
596943.40,3348162.86,0.32,1
596942.86,3348164.08,0.32,1
596940.07,3348171.57,0.19,1
596949.57,3348172.70,0.59,1
596945.91,3348174.04,-0.32,7
596945.35,3348174.78,0.39,1
596940.65,3348176.61,0.42,1
596947.36,3348179.71,0.68,1
596951.92,3348155.81,0.55,1
596957.32,3348155.72,0.59,1
596958.42,3348159.56,0.72,1
596952.49,3348160.55,0.36,1
596957.52,3348164.79,0.82,1
596952.13,3348167.22,0.68,1
596956.05,3348168.38,0.68,1
596952.54,3348169.48,0.49,1
596957.95,3348169.56,0.72,1
596956.49,3348169.80,0.85,1
596958.34,3348177.87,0.91,1
596953.22,3348178.73,0.91,1
596958.82,3348167.91,1.18,1
596963.56,3348176.99,-0.16,1
596968.72,3348166.76,0.16,1
596967.19,3348169.74,0.06,1
596969.15,3348174.87,-0.45,7
