596732.04,3348092.71,0.16,1
596758.32,3348090.77,1.11,1
596737.07,3348097.46,0.72,1
596750.98,3348096.15,0.85,1
596751.06,3348096.75,0.95,1
596737.37,3348100.83,0.95,1
596737.54,3348101.45,0.88,1
596736.82,3348101.57,0.82,1
596739.57,3348105.26,0.49,1
596744.19,3348105.63,0.49,1
596742.39,3348106.40,0.22,1
596759.40,3348109.47,0.16,1
596737.07,3348113.28,0.55,1
596758.70,3348110.17,0.19,1
596735.11,3348115.12,0.36,1
596748.20,3348113.62,0.65,1
596759.32,3348115.09,0.55,1
596743.31,3348118.71,0.75,1
596737.56,3348119.70,0.62,1
596744.86,3348117.56,0.88,1
596741.86,3348119.65,0.75,1
596741.15,3348119.77,0.75,1
596755.66,3348119.90,0.52,1
596759.56,3348106.11,0.32,1
