595548.43,3348205.74,-0.03,1
595540.44,3348203.96,1.08,1
595530.26,3348203.46,-0.85,1
595558.23,3348203.26,1.27,1
595550.74,3348201.66,-0.09,1
595549.06,3348200.88,0.06,1
595540.14,3348202.32,0.68,1
595550.93,3348198.49,0.09,1
595533.23,3348196.07,-0.59,1
595557.69,3348197.83,0.09,1
595555.15,3348196.99,0.16,1
595558.14,3348193.59,0.16,1
595555.15,3348193.50,0.13,1
595550.79,3348194.22,0.22,1
595555.12,3348189.44,-0.03,1
595557.90,3348188.46,0.22,1
595549.11,3348191.20,0.26,1
595555.59,3348188.91,0.26,1
595546.73,3348191.30,0.29,1
595545.88,3348190.58,0.00,1
595537.03,3348190.83,-0.45,1
595535.81,3348183.63,-0.03,1
595559.42,3348183.59,0.36,1
595545.63,3348187.79,-0.45,1
595552.05,3348184.36,-0.09,1
595546.39,3348185.96,-0.65,1
595548.57,3348185.20,-0.09,1
595546.44,3348180.30,-0.22,1
595541.39,3348181.66,0.52,1
