596571.79,3348236.17,-0.36,1
596550.27,3348238.01,0.32,1
596561.32,3348233.61,0.00,1
596559.91,3348233.85,0.32,1
596556.89,3348233.54,0.62,1
596563.55,3348230.10,-0.03,1
596566.47,3348229.61,-0.29,1
596563.24,3348229.13,-0.06,1
596570.14,3348226.68,-0.68,1
596564.35,3348224.86,-0.19,1
596566.64,3348221.97,0.22,1
596560.24,3348223.04,0.65,1
596554.55,3348222.55,0.49,1
596576.32,3348218.02,-0.42,1
596564.76,3348219.96,0.16,1
596563.56,3348219.24,-0.03,1
596563.36,3348218.41,-0.26,1
596562.63,3348218.53,-0.16,1
596568.88,3348216.98,-0.45,1
596559.45,3348218.56,0.68,1
596558.45,3348216.87,0.85,1
596559.71,3348212.48,1.04,1
596558.92,3348212.61,1.08,1
