596950.66,3348096.40,-0.06,1
596949.69,3348102.04,0.19,1
596948.69,3348105.22,0.06,1
596951.21,3348105.93,0.19,1
596949.71,3348106.19,0.13,1
596946.78,3348106.69,0.00,1
596942.39,3348107.43,0.52,1
596945.21,3348109.97,0.09,1
596940.71,3348110.73,0.59,1
596941.47,3348115.44,0.42,1
596948.12,3348113.34,0.03,1
596951.29,3348116.11,0.59,1
596948.32,3348119.97,0.16,1
596952.53,3348095.02,0.62,1
596952.46,3348107.08,0.59,1
596951.69,3348116.78,0.72,1
596954.00,3348119.76,0.82,1
596962.84,3348093.27,0.36,1
596962.77,3348095.71,0.36,1
596959.29,3348104.97,0.36,1
596959.82,3348112.33,0.29,1
596967.20,3348103.22,1.21,1
596966.60,3348111.82,1.64,1
596966.90,3348118.47,1.14,1
596967.85,3348115.91,1.21,1
