596558.05,3348050.03,0.62,1
596563.84,3348049.47,1.44,1
596575.95,3348049.26,0.26,1
596559.46,3348053.80,0.75,1
596570.32,3348051.97,-0.09,1
596568.15,3348052.90,-0.19,1
596552.28,3348055.59,0.45,1
596555.62,3348057.50,1.11,1
596564.65,3348057.03,0.19,1
596568.96,3348056.81,-0.29,1
596561.70,3348058.03,0.72,1
596566.90,3348058.34,-0.39,1
596567.78,3348058.80,-0.19,1
596564.45,3348042.14,0.91,1
596573.16,3348046.37,0.52,1
596571.13,3348047.82,-0.03,1
596557.18,3348037.33,0.52,1
596567.20,3348037.22,1.18,1
596560.61,3348038.35,0.78,1
596571.54,3348037.63,-0.06,1
596567.35,3348038.33,1.18,1
596576.52,3348039.10,0.13,1
596573.76,3348039.57,-0.59,7
596562.89,3348041.41,0.95,1
596556.70,3348030.48,0.36,1
596552.20,3348032.30,0.85,1
596556.05,3348032.35,0.32,1
596576.18,3348031.42,0.32,1
