596647.43,3348207.74,0.03,1
596640.26,3348206.35,-0.39,1
596669.35,3348208.08,0.36,1
596668.64,3348208.20,0.49,1
596669.02,3348207.29,0.45,1
596668.35,3348207.40,0.52,1
596668.49,3348206.84,0.55,1
596664.95,3348207.44,0.62,1
596643.09,3348203.37,0.39,1
596641.49,3348201.32,0.19,1
596652.63,3348200.16,-0.09,1
596646.40,3348197.93,0.00,1
596646.27,3348197.25,0.19,1
596646.00,3348190.52,0.62,1
596645.79,3348189.68,0.65,1
596643.32,3348188.29,0.39,1
596665.31,3348190.81,0.78,1
596649.54,3348193.46,-0.03,1
596653.20,3348189.31,0.19,1
596642.82,3348183.26,0.62,1
596650.14,3348183.69,-0.16,1
