595619.50,3348235.77,0.52,1
595603.89,3348236.47,0.32,1
595611.87,3348233.68,0.45,1
595609.28,3348231.95,0.59,1
595593.36,3348231.08,0.32,1
595597.79,3348239.46,-0.49,1
595601.00,3348237.47,0.06,1
595602.09,3348239.11,0.16,1
595611.73,3348237.44,0.16,1
595617.32,3348229.88,0.95,1
595617.24,3348229.17,0.95,1
595616.66,3348223.55,1.18,1
595604.86,3348225.23,-0.06,1
595607.79,3348223.24,0.55,1
595607.44,3348222.50,0.55,1
595606.97,3348221.96,0.16,1
595608.43,3348221.46,0.45,1
595609.14,3348221.21,0.52,1
595596.65,3348224.62,0.26,1
595616.86,3348219.20,0.72,1
595602.48,3348219.03,0.16,1
595617.84,3348213.64,0.59,1
595610.61,3348215.15,0.26,1
595615.94,3348212.49,0.68,1
595615.15,3348211.99,0.59,1
595615.32,3348210.96,0.29,1
595590.18,3348218.71,1.08,1
595597.71,3348215.42,0.65,1
