file name, northing, easting, sigma_g, sigma_ng, ngh
671000_3284240.txt,3284258.89981954,671013.3893279403,7.47831375675719,0.2045351297071843,2.01871856765233
671000_3284270.txt,3284284.996282464,671015.0248508262,62.28145895569073,0.32730120848851335,-11.11060781435673
671000_3284300.txt,3284315.012745517,671014.9511101623,42.52968949728975,0.5073129868076118,-29.91223888118194
671000_3284330.txt,3284345.151761138,671015.0431457853,48.72781193151885,0.6846323573246106,5.657690511911105
671000_3284360.txt,3284374.895403275,671014.8563816454,22.12817451813585,1.247161539750136,0.8722292405147911
671000_3284390.txt,3284405.5065525575,671015.4434595248,13.719398433218903,0.3778390861700693,2.689249042541233
671000_3284420.txt,3284434.3718931596,671015.0947895766,12.868191057999224,0.5751621375575763,22.13735226235125
671000_3284450.txt,3284466.2646348127,671014.0394897611,11.693847153089235,0.5134670264154356,14.054911094276978
671000_3284480.txt,3284495.1267323424,671013.9529069961,9.390976482803442,1.0382224220759992,11.861139561687665
671000_3284510.txt,3284525.3335141,671013.7679570105,11.960632180747043,1.4634041412725796,9.365662784773987
671000_3284540.txt,3284555.78567937,671013.2598425851,11.350965014855822,0.8262129828585915,11.707776172618253
671000_3284570.txt,3284585.2966732546,671013.6491749012,13.102250684953123,0.3651591903457446,9.906105749327947
671000_3284600.txt,3284615.5089671714,671015.175963124,16.958726633646798,0.390243849526584,15.549016173316552
671000_3284630.txt,3284642.751438861,671014.5718040201,10.691494694597523,0.7249943341133249,7.10357819997699
671000_3284660.txt,3284675.665949833,671015.5157558528,19.07891377812397,0.2420627740412364,30.367129948819052
671000_3284690.txt,3284705.2367569646,671015.1918559077,26.922972109896556,0.4322733436109012,36.03743029973988
671000_3284720.txt,3284735.4353023306,671014.9851424389,18.751581639904195,0.41793775935165406,21.598334919792443
671000_3284750.txt,3284764.838536013,671015.1027965067,22.111103416198556,0.2962976043806316,44.37537491095669
671000_3284780.txt,3284794.854763367,671015.2986800421,23.419489078387322,0.32357614277747926,40.02479321639735
671000_3284810.txt,3284824.814972473,671014.5845121237,12.999345531321534,0.36089074594198817,23.887290959170166
671000_3284840.txt,3284855.213907285,671014.7567150216,12.265518564272385,0.3074230898393713,28.11070672436067
671000_3284870.txt,3284878.6020430983,671015.2611404757,12.05976358762372,0.5938457192136669,20.57570691071374
671000_3285870.txt,3285892.5258726897,671012.1202053388,12.471452031998577,0.9813205223955795,3.5594267126304784
671000_3285900.txt,3285914.893939782,671014.987253897,16.82172899710415,0.385753380612197,5.512335029599224
671000_3285930.txt,3285944.9806762966,671015.0541124973,38.270298978065185,0.30991278661176963,-19.27056254049621
671000_3285960.txt,3285974.9320104667,671014.8828543392,115.0358313174282,0.07536271387070599,41.44474403971381
671000_3285990.txt,3285994.974562334,671014.637632626,3.5050240841743e-14,0.0973205723182236,57.985460321193806
671000_3286000.txt,3286014.9769701054,671015.009822432,9.862646546206602,0.31920295030227935,26.399857798357438
671000_3286030.txt,3286044.4291517087,671015.0764347183,9.120655443356961,0.5441329642999809,1.6767149674306723
671000_3286060.txt,3286075.556617872,671014.3747039544,15.312338645551527,0.27502302915151555,4.9975123859995865
671000_3286090.txt,3286106.5680183037,671014.1895131177,13.090595126827962,0.27601296218825994,16.40878894204578
671000_3286120.txt,3286132.220007488,671015.1962243523,12.04937028003129,0.31522678627166495,12.799608905623403
671000_3286150.txt,3286167.504164996,671015.9101804164,17.335470308648617,0.5437474312797295,17.26202603517542
671000_3286180.txt,3286194.585595989,671015.2964974671,19.240604666381696,0.2789130207613206,30.279867608903853
671000_3286210.txt,3286224.8149305396,671014.6689974531,23.06262163971223,0.3838067948110848,30.7014274064264
671000_3286240.txt,3286255.393415451,671015.4302305873,27.047723093845576,0.7882025221309173,25.32906152211315
671000_3286270.txt,3286288.331926316,671013.1567673684,25.216773743679497,0.494601413110572,23.859741370600425
671000_3286300.txt,3286316.4103482026,671014.0763715046,20.309983684569797,0.5316781857923772,31.54706208163487
671000_3286330.txt,3286344.915048992,671015.1662169162,20.632739357915757,0.36150012777384377,37.20739647434207
671000_3286360.txt,3286375.85733475,671014.9262448912,27.0922801265583,0.321536543227014,40.341098764414156
671000_3286390.txt,3286404.4954091804,671015.1383902793,20.97476263047878,0.4350866924285627,30.482002318227256
671000_3286420.txt,3286434.3917203858,671016.0356763086,17.59765370564345,0.34194214645909965,19.878740054617825
671000_3286450.txt,3286466.1599031673,671015.4011584903,14.553042273710275,0.3246703958470581,19.290541646763565
671000_3286480.txt,3286495.9806849887,671015.8762433528,15.514814862704966,0.3061996067182108,22.84856302857883
671000_3286510.txt,3286520.6797380694,671016.6383571038,15.628714330126195,1.298288257881514,17.14702460575261
671000_3286540.txt,3286554.3079027855,671015.7375532496,17.971133859335737,0.36534875235933756,7.130550324837282
671000_3286570.txt,3286585.449958895,671015.1769960539,12.087466660742097,0.3192658842550377,8.625920278521605
671000_3286600.txt,3286615.8079195237,671015.4269336266,11.11834309052698,0.2424278022686782,13.627628157265356
671000_3286630.txt,3286643.876966189,671015.3893928318,14.307715192964723,0.3742059079030495,19.944741224783648
671000_3286660.txt,3286675.446915749,671014.5557293836,7.4095695344845875,0.30201620191046863,6.9307044808917695
671000_3286690.txt,3286704.9097005436,671015.580618789,7.292100437578277,0.3325072576818137,8.730112207686052
671000_3286720.txt,3286734.1640817425,671014.9813390697,10.656755342388134,0.2983877957149906,10.678572452645767
671000_3286750.txt,3286765.2807257078,671014.4981225538,11.134892158291867,0.2291995245012753,14.821676383095287
671000_3286780.txt,3286794.868526906,671014.5337463605,12.06494777618715,0.3069492401349987,16.11530029380044
671000_3286810.txt,3286824.668686567,671014.4357598963,9.342001911187834,0.36062700887581134,10.079038621942004
671000_3286840.txt,3286855.1169688804,671015.119679375,7.825850420043323,0.20195839767452312,7.530282354526685
671000_3286870.txt,3286885.645992313,671014.7114241486,12.720184043512273,0.2587496386230644,18.96810783730256
671000_3286900.txt,3286914.671133164,671015.1067403207,12.455547010480867,0.3017457673091798,19.99628354330642
671000_3286930.txt,3286943.5760848727,671014.8917510221,12.904618450889535,0.33828749158924465,12.215303082204032
671000_3286960.txt,3286976.1910781837,671015.0498093821,11.219991293913338,0.1989512840407827,11.118352756289514
671000_3286990.txt,3286994.9146458087,671015.460596222,10.079289255789465,0.18429311414667646,14.396044934765158
671030_3284270.txt,3284286.271668571,671044.8095428571,15.373899603494433,0.2563084041101821,4.203777209572456
671030_3284300.txt,3284315.1766242427,671045.1607030303,76.80670982374485,0.2330742515541005,-35.72850498036754
671030_3284330.txt,3284344.8047534353,671044.486635004,94.90359329974713,0.5659446156290775,-28.75478996046482
671030_3284360.txt,3284374.9087941744,671044.5216920112,33.32392438545793,0.9253639305407944,-8.265641961731838
671030_3284390.txt,3284405.5195748657,671044.4322086271,10.529664086218004,0.4590265072796418,8.869862679741605
671030_3284420.txt,3284434.1346186274,671045.0304541128,12.959574190642297,0.6292944250164401,22.297175515421095
671030_3284450.txt,3284465.511004775,671044.2448129726,10.933416796538872,0.6713934698408762,8.004517173845805
671030_3284480.txt,3284494.974668082,671045.1403589348,9.804135197696965,1.376197255150139,9.880742761768959
671030_3284510.txt,3284524.2161821215,671045.2608053468,8.256974240900606,1.9972376045611488,7.1507199384537135
671030_3284540.txt,3284555.1772006867,671045.632105203,6.912869892380992,0.8838440479270513,9.47940015796236
671030_3284570.txt,3284584.8158388655,671044.2978032589,16.230704436296513,0.5059614920974062,14.130555866381865
671030_3284600.txt,3284614.8625283656,671045.4844112236,7.423490885166069,0.47055509777543725,8.263422071259194
671030_3284630.txt,3284644.8962637964,671045.5161461915,9.233452654378697,0.8864788743583728,12.131745710850495
671030_3284660.txt,3284674.329992122,671043.9845734863,21.09652835973924,0.32988321655666664,33.91442158937693
671030_3284690.txt,3284705.26752346,671045.0811831906,24.319675079596347,0.5502198530493769,35.939931043291296
671030_3284720.txt,3284735.1481320187,671043.8317953985,17.044670188111045,0.4092346075636906,20.54608519474114
671030_3284750.txt,3284764.9485468566,671045.0717992285,21.771407413792137,0.3805669356619046,36.72356894701686
671030_3284780.txt,3284794.9490950424,671044.7318023383,21.865435882258094,0.3796234804114994,40.79220549336267
671030_3284810.txt,3284824.55038503,671044.62932014,14.229968016046174,0.5264389812551834,24.927694735517925
671030_3284840.txt,3284854.9751157765,671044.8771577684,10.111032881890088,0.6095129522664634,25.220906640556343
671030_3284870.txt,3284880.9001515624,671045.9229446335,14.654945199225764,0.8795627466006796,23.881571295953563
671030_3285870.txt,3285885.4492676766,671043.2268181818,17.270590693869824,0.04979161924551831,6.698671451555456
671030_3285900.txt,3285916.2341589336,671044.0514513443,9.74743432720202,0.542681833458902,5.619753166770538
671030_3285930.txt,3285944.88919772,671044.910006576,83.38529124958188,0.06770682420528722,8.191037509756733
671030_3285960.txt,3285975.045142159,671045.1085428698,42.02146646936617,0.11381020020173917,44.84814112395099
671030_3285990.txt,3285995.0178118744,671044.9039492995,75.44594162347641,0.09664702574572494,93.22848951523986
671030_3286000.txt,3286015.02745898,671045.1095077606,19.270759496698957,0.17738098494304144,25.73105059052433
671030_3286030.txt,3286044.463447873,671045.3717110798,9.189547494692809,0.46818445530838687,1.1225386056682307
671030_3286060.txt,3286075.448291021,671044.6145016456,6.055616811813959,0.34659852534634195,-0.055749421540700506
671030_3286090.txt,3286107.6857372583,671044.8717688743,13.509930632978744,0.2980155602031035,16.226074384797393
671030_3286120.txt,3286133.0935923583,671046.0262372532,16.94628667958295,0.3123363605229879,18.582674354230313
671030_3286150.txt,3286166.459874779,671043.32935097,13.242011308016732,0.659967575230816,9.930818101460881
671030_3286180.txt,3286195.0220117588,671044.351121999,18.48049925196865,0.3970812834482491,25.339385878698447
671030_3286210.txt,3286224.4924057135,671045.2626544035,23.381166187253584,0.42340727780479315,36.8228752958759
671030_3286240.txt,3286252.985383877,671045.3747274472,27.431974345868714,0.8652945230569996,24.514719431508638
671030_3286270.txt,3286286.4044342986,671044.4640876024,25.71479620667744,0.4551180809276927,25.921375112295735
671030_3286300.txt,3286316.0623051096,671044.7228612417,21.35813685306415,0.43521715860350557,33.875672940032544
671030_3286330.txt,3286345.1093466817,671044.7205164223,22.22157726403855,0.38674994094512893,41.974810616941404
671030_3286360.txt,3286374.674267138,671044.9070557927,25.60971845056912,0.2822798771186137,42.62599695443169
671030_3286390.txt,3286404.9835484503,671045.1953652889,23.046285326982943,0.3125136412677365,35.414230551960905
671030_3286420.txt,3286434.565516083,671045.5952137774,20.593450260742596,0.5381825826221972,26.285760889518883
671030_3286450.txt,3286465.360954999,671045.1184170257,20.465071575145622,0.3193002193796375,28.557752730978944
671030_3286480.txt,3286494.9092338867,671045.1017445001,17.665944023644403,0.28866152780194315,29.050639188520407
671030_3286510.txt,3286520.637392863,671046.222393738,15.1690796057868,0.9522169203140683,17.852173909911862
671030_3286540.txt,3286553.8817728236,671044.6802848548,16.793918995968454,0.8470838817509203,9.625547220059406
671030_3286570.txt,3286585.3193162545,671044.3798805609,16.96622529159358,0.3842164833451596,7.799547933286544
